Time,Band_380nm,Band_424nm,Band_468nm,Band_513nm,Band_557nm,Band_602nm,Band_646nm,Band_691nm,Band_735nm,Band_780nm
01:14,644.5,879.3,12.4,895.3,509.8,908.9,552.8,838.2,545.3,224.9
01:17,476.5,178.2,270.1,0.2,784.7,687.8,440.7,983.1,837.1,629.9
01:20,954.7,267.1,801.6,9.7,345.2,731.9,149.6,664.0,513.0,22.9
01:22,304.8,679.5,274.2,211.4,0.8,731.0,912.4,220.8,488.7,957.9
01:25,851.1,952.2,52.1,813.0,120.2,231.2,391.6,925.4,187.0,260.7
01:28,515.9,864.7,188.9,213.5,670.0,192.5,122.1,902.8,884.3,227.2
01:31,19.2,569.5,340.9,89.8,17.6,26.0,923.3,899.5,884.3,271.8
01:34,219.3,890.9,800.0,259.5,762.7,245.0,258.6,387.0,666.7,756.8
01:37,781.4,381.0,583.1,870.4,618.9,908.3,398.7,106.9,406.1,956.4
01:40,394.1,691.2,141.0,475.6,388.8,468.3,65.2,23.9,134.5,883.5
01:43,890.3,532.3,840.1,90.2,568.2,538.3,466.5,800.5,265.5,97.4
01:46,464.4,47.1,882.9,220.9,449.7,59.9,264.5,26.8,910.0,393.5
01:48,777.1,734.2,497.2,465.5,68.6,220.9,36.5,624.3,810.8,360.1
01:51,292.0,188.2,557.7,381.9,448.9,510.0,640.7,98.1,189.1,277.0
01:54,956.4,368.4,927.1,382.8,545.4,365.4,830.4,584.0,785.9,847.7
01:57,551.8,105.0,443.2,854.3,886.5,328.4,280.3,450.3,155.9,203.2
02:00,139.5,804.4,234.1,710.8,252.7,590.7,143.8,133.7,470.1,581.5
02:03,147.6,262.9,275.1,546.8,786.9,283.8,522.8,817.3,899.3,402.5
02:06,540.8,723.9,211.3,845.4,155.3,489.1,64.7,451.4,754.9,482.7
02:09,123.2,134.5,357.7,230.8,134.7,319.4,74.4,232.0,458.7,322.9
02:11,705.0,340.9,905.8,872.0,261.8,696.6,358.4,755.7,996.2,566.1
02:14,707.7,44.3,54.6,995.7,401.1,667.0,241.2,444.2,342.0,602.9
02:17,231.1,436.2,801.2,129.0,989.3,511.0,952.0,874.3,146.5,51.1
02:20,827.1,758.1,145.2,858.2,490.1,558.8,695.0,861.1,146.1,615.6
02:23,932.5,279.1,370.2,666.4,637.3,291.7,840.3,434.9,475.4,233.4
02:26,481.2,301.9,205.5,497.7,928.6,988.7,560.0,632.4,789.8,863.4
02:29,795.6,338.3,352.5,24.1,244.0,952.4,475.1,152.0,528.3,356.6
02:32,734.5,787.2,560.2,364.8,824.4,670.1,337.8,14.2,106.5,605.4
02:34,379.4,498.6,156.5,297.3,383.0,691.4,469.6,346.0,660.5,818.0
02:37,958.6,326.7,365.7,985.5,147.4,904.7,658.3,147.9,655.9,896.7
02:40,563.9,767.1,11.7,246.6,297.6,260.8,618.1,469.7,24.8,118.2
02:43,542.8,400.9,478.2,289.0,0.1,370.8,432.5,481.1,350.2,85.6
02:46,260.5,47.7,684.5,267.0,877.3,597.8,142.3,196.6,315.0,47.2
02:49,743.1,267.7,771.8,465.8,561.5,824.3,86.9,878.0,213.1,948.3
02:52,713.0,395.4,885.3,42.3,101.0,204.7,267.0,54.1,293.8,663.4
02:55,884.5,464.1,230.2,394.5,818.2,254.5,125.0,705.1,663.1,889.4
02:58,919.2,196.8,368.7,266.0,328.4,780.8,528.4,244.3,12.3,684.2
03:00,860.3,532.1,376.6,53.6,531.0,6.7,144.7,350.6,985.8,542.5
03:03,597.1,530.1,489.7,915.6,661.8,561.7,273.6,180.2,235.3,161.9
03:06,464.8,721.8,57.3,847.9,132.8,746.9,112.2,674.9,480.6,36.2
03:09,455.3,434.8,520.1,912.2,390.8,522.0,42.2,931.0,370.1,409.2
03:12,479.9,233.0,791.9,914.3,654.7,591.6,584.8,767.3,417.0,497.4
03:15,42.0,984.9,729.7,476.5,379.1,247.1,395.3,336.4,754.3,837.9
03:18,661.6,168.6,711.0,856.3,748.4,752.2,325.4,960.1,325.1,683.2
03:21,466.1,105.0,83.3,425.0,234.6,485.6,103.3,105.0,927.6,885.3
03:23,983.5,8.9,258.6,20.6,286.0,352.7,477.9,788.7,53.4,936.2
03:26,977.0,594.1,604.6,105.5,331.5,53.1,812.7,105.6,705.3,297.9
03:29,848.7,959.0,33.5,782.4,902.8,404.0,937.4,50.6,536.2,990.6
03:32,560.3,61.0,938.9,553.7,491.2,926.1,748.6,470.8,327.1,944.1
03:35,646.4,24.9,118.8,382.7,389.9,447.9,664.0,834.8,612.8,566.1
03:38,119.5,512.5,816.0,523.6,756.9,29.1,740.1,170.3,797.0,124.9
03:41,939.7,820.9,862.3,469.1,580.8,501.8,548.3,825.3,697.3,330.4
03:44,561.7,997.4,692.2,273.8,142.3,11.3,543.4,122.9,680.3,868.6
03:46,601.3,85.7,619.8,597.2,887.1,777.1,909.6,856.1,380.5,962.7
03:49,558.8,874.9,453.4,756.8,982.2,76.9,28.8,159.1,228.7,722.9
03:52,902.7,322.6,773.3,653.5,265.6,262.4,191.7,313.5,253.7,389.5
03:55,560.5,495.0,775.4,216.3,453.8,482.9,412.3,68.7,550.0,569.6
03:58,966.1,768.8,301.9,430.5,387.1,2.7,867.2,2.2,299.1,458.1
04:01,698.2,613.4,572.1,545.1,568.7,448.4,966.3,803.7,876.6,616.5
04:04,794.2,304.8,594.6,981.7,157.7,42.0,608.8,840.4,531.5,363.2
04:07,743.0,839.2,902.7,14.0,806.4,981.1,402.8,311.9,751.1,863.0
04:10,190.4,739.8,339.7,829.1,654.0,946.9,547.4,954.8,776.3,828.8
04:12,469.8,331.2,188.1,531.1,491.6,770.9,750.2,577.2,224.8,805.0
04:15,530.2,260.4,909.4,125.7,681.8,890.7,705.0,964.8,201.8,814.4
04:18,361.8,16.5,651.0,14.9,658.2,754.7,974.9,995.8,511.3,901.1
04:21,218.9,510.8,731.1,401.8,89.9,161.2,595.9,546.6,511.7,168.1
04:24,709.4,182.3,150.6,762.7,637.9,861.1,116.3,561.2,157.0,195.9
04:27,917.0,313.5,772.3,119.4,806.8,164.1,969.2,819.4,372.7,983.6
04:30,204.1,614.3,550.7,381.9,565.9,457.9,788.8,315.0,216.4,598.4
04:33,474.9,715.9,510.4,22.9,703.9,346.1,551.8,765.9,593.5,189.5
04:35,331.7,60.8,751.6,23.0,240.0,71.6,124.4,167.5,738.9,363.1
04:38,207.6,930.7,950.6,195.5,4.5,850.5,46.9,949.4,776.1,233.0
04:41,89.3,993.7,210.7,877.4,344.5,768.6,851.4,781.6,170.0,479.1
04:44,720.7,606.9,40.7,346.9,942.4,326.3,948.5,987.3,306.5,732.1
04:47,935.0,474.8,754.1,734.8,123.7,208.0,911.5,249.7,356.1,756.6
04:50,122.8,453.7,420.7,986.7,946.2,939.4,159.3,784.8,262.2,720.2
04:53,490.4,121.0,151.6,154.8,697.1,979.7,869.6,598.8,336.4,508.3
04:56,116.7,219.2,815.1,148.3,190.0,663.9,44.3,461.6,763.5,482.0
04:58,436.1,110.2,0.9,719.1,327.9,417.9,250.6,648.1,204.7,583.3
05:01,969.5,4.7,996.7,163.4,354.0,326.0,643.5,588.2,32.2,364.8
05:04,92.3,324.3,268.7,321.2,160.2,464.4,841.0,815.0,579.7,683.6
05:07,468.3,618.3,422.4,163.2,331.3,996.0,690.2,514.3,514.9,135.7
05:10,821.8,532.8,658.8,975.7,817.5,159.2,72.3,45.3,723.1,65.3
05:13,249.0,780.2,469.3,696.4,62.4,89.5,807.0,332.3,553.5,43.9
05:16,564.7,883.9,299.2,401.5,394.9,9.1,66.9,375.1,566.5,483.9
05:19,308.7,973.3,48.0,610.7,770.7,522.2,604.0,207.1,597.4,290.3
05:22,174.2,738.3,482.8,58.5,572.3,986.6,65.2,961.6,583.4,321.3
05:24,65.3,513.0,574.8,766.9,779.5,365.3,68.7,131.5,988.8,121.2
05:27,867.0,246.5,95.9,432.7,919.3,465.0,41.1,521.6,97.6,977.2
05:30,764.4,223.7,844.9,989.6,967.1,377.5,435.5,238.6,538.3,562.1
05:33,224.4,332.0,996.7,363.2,452.1,140.3,169.0,589.9,22.0,376.9
05:36,540.0,880.9,327.0,273.6,761.9,551.1,745.3,507.7,946.1,575.7
05:39,512.8,149.3,604.1,429.8,271.9,178.9,774.8,857.9,871.0,394.8
05:42,151.3,651.8,445.8,958.5,824.9,308.0,243.1,609.7,615.9,44.8
05:45,974.3,144.3,956.1,414.6,632.0,39.5,120.7,781.0,527.2,254.1
05:47,104.3,837.2,150.6,666.6,686.0,673.5,429.6,449.3,105.9,568.7
05:50,412.4,734.0,706.5,335.7,885.8,956.9,289.8,217.4,868.5,344.5
05:53,43.9,548.9,165.3,171.0,851.0,248.9,514.2,336.3,287.4,632.3
05:56,483.1,991.0,934.0,360.7,143.3,933.2,123.0,676.3,71.4,328.8
05:59,537.5,827.9,704.1,369.5,835.3,101.2,699.2,141.9,506.4,637.5
06:02,979.6,48.6,657.2,58.9,464.5,777.5,363.2,664.4,763.3,375.8
06:05,555.2,143.2,765.4,240.4,670.1,710.6,132.6,220.3,91.4,288.1
06:08,926.5,905.9,451.6,573.4,596.5,885.5,448.5,833.4,726.1,826.7
06:10,692.1,70.6,473.3,482.5,162.7,279.8,610.6,174.4,701.0,461.8
06:13,102.1,745.1,974.2,920.6,687.1,653.9,101.2,259.9,938.5,789.9
06:16,209.7,495.9,443.5,789.1,91.3,672.1,537.3,774.5,70.3,348.3
06:19,931.3,939.0,455.9,267.9,184.0,135.5,896.7,131.2,229.1,712.0
06:22,970.1,854.3,949.4,452.2,363.1,89.0,139.1,196.3,432.7,68.5
06:25,144.6,348.1,107.0,163.3,322.0,162.0,624.4,491.0,278.4,148.1
06:28,591.1,420.1,213.1,186.3,954.1,870.7,462.9,298.7,414.8,79.9
06:31,201.1,458.3,431.9,852.2,330.8,810.5,716.3,289.1,484.9,906.6
06:34,758.8,288.0,363.5,793.3,13.8,737.8,804.6,410.1,481.9,257.0
06:36,190.1,218.1,796.8,718.3,431.5,691.8,199.5,402.9,456.4,645.1
06:39,682.3,2.3,512.9,149.9,633.0,73.5,637.9,854.8,296.7,70.2
06:42,81.3,919.0,165.5,732.1,440.6,195.4,985.9,630.6,917.7,247.2
06:45,810.6,203.7,616.9,378.4,91.9,537.6,567.0,899.5,913.6,319.5
06:48,275.5,324.1,886.1,215.0,768.2,868.9,868.0,404.5,677.2,900.5
06:51,977.5,595.8,318.3,371.0,443.4,585.8,93.2,561.5,983.4,61.2
06:54,452.5,919.8,878.0,878.7,705.5,151.0,34.5,221.8,557.1,967.3
06:57,731.3,351.9,478.6,32.2,986.3,214.9,586.8,580.1,56.3,291.5
06:59,243.7,962.1,306.8,314.8,490.9,138.4,744.8,699.2,851.3,730.1
07:02,90.9,891.9,546.0,974.9,484.9,69.3,918.2,630.7,231.1,616.6
07:05,569.5,390.5,327.6,681.3,898.8,704.5,837.7,328.1,0.6,95.2
07:08,996.0,170.8,125.0,749.7,213.8,193.5,972.4,666.0,965.3,293.1
07:11,481.9,503.9,669.2,485.6,725.3,110.5,613.4,405.3,458.6,198.6
07:14,810.9,776.7,606.9,412.9,511.5,145.4,856.1,797.9,721.1,335.0
07:17,226.9,896.6,427.6,810.4,159.2,441.9,575.1,602.0,798.9,83.6
07:20,191.0,285.7,406.9,378.6,556.6,956.5,664.6,103.6,40.7,473.1
07:22,391.9,93.6,546.4,959.0,141.6,534.6,139.4,182.9,918.2,565.4
07:25,71.2,544.6,876.9,774.0,933.6,427.3,227.5,533.6,188.8,513.2
07:28,928.6,458.7,228.1,75.7,671.9,593.8,361.4,85.0,593.9,488.3
07:31,209.4,621.2,228.3,617.4,701.0,852.9,40.8,64.0,781.4,878.0
07:34,93.3,923.0,495.6,140.8,581.6,958.2,313.3,301.8,833.4,956.8
07:37,462.0,430.8,286.0,185.4,636.4,896.2,167.5,222.5,261.4,752.7
07:40,652.3,748.8,301.3,683.9,167.7,489.9,248.2,487.1,856.0,461.5
07:43,102.0,271.4,514.8,362.3,19.7,95.4,52.6,164.3,949.7,909.7
07:46,298.9,642.8,886.6,182.6,902.2,869.9,689.5,963.5,152.5,547.0
07:48,0.1,482.8,905.5,103.2,676.0,583.2,742.6,493.0,618.3,65.5
07:51,269.4,288.4,200.1,956.0,324.9,14.8,245.8,345.8,502.0,13.6
07:54,937.7,329.3,376.5,983.4,958.5,687.7,565.7,737.5,682.0,977.7
07:57,396.0,68.9,500.2,668.9,230.4,962.3,85.6,317.6,327.9,34.5
08:00,944.7,453.8,961.5,655.2,385.2,316.7,381.6,361.7,415.0,427.6
08:03,287.5,22.1,839.1,186.6,148.7,448.0,378.1,97.9,842.2,285.3
08:06,876.8,496.8,902.7,105.3,620.6,833.1,477.9,222.6,572.8,827.9
08:09,653.5,324.6,825.4,609.4,174.5,900.4,278.1,177.5,295.3,899.8
08:11,452.1,288.5,430.3,442.6,978.1,700.6,157.5,938.2,198.4,896.1
08:14,18.4,535.8,20.7,422.4,871.2,622.7,615.1,756.8,450.1,683.5
08:17,301.0,577.0,441.0,575.0,664.7,132.9,369.8,657.5,611.8,919.2
08:20,247.6,308.8,831.9,309.1,543.2,349.2,898.7,521.1,715.2,725.9
08:23,465.6,979.2,203.8,689.9,97.1,496.8,910.6,625.2,171.1,234.5
08:26,410.3,361.5,889.1,937.1,460.0,737.5,574.6,522.5,742.0,599.5
08:29,783.6,844.4,76.0,562.1,125.3,34.1,626.2,570.9,235.2,175.1
08:32,584.5,919.1,253.3,453.6,80.7,681.4,756.8,515.6,37.3,667.2
08:34,775.6,812.9,423.7,181.8,866.3,554.4,367.3,543.1,235.4,192.3
08:37,57.7,190.0,470.0,372.0,711.9,26.2,506.8,817.1,66.6,181.1
08:40,999.9,968.0,780.7,681.6,68.2,404.8,418.2,202.8,884.1,971.4
08:43,702.8,854.3,953.2,54.0,442.7,59.2,287.4,694.5,719.7,230.2
08:46,782.7,265.5,241.9,113.4,280.5,63.0,487.8,101.2,367.1,442.8
08:49,12.1,319.9,511.1,732.6,623.7,649.5,497.3,764.7,333.9,586.9
08:52,595.6,371.8,432.0,727.5,611.3,313.4,992.1,348.0,840.2,848.1
08:55,57.3,950.7,769.9,289.7,487.8,913.6,337.5,59.0,394.9,813.9
08:58,864.1,158.0,400.0,232.0,131.2,852.7,504.3,528.4,499.5,255.9
09:00,760.0,958.9,986.9,563.6,547.5,757.1,676.8,525.5,497.0,885.9
09:03,640.0,446.8,644.7,693.9,423.8,439.2,84.9,760.4,168.1,387.6
09:06,812.7,99.1,367.4,935.5,600.7,364.5,890.3,995.5,778.6,188.3
09:09,167.5,692.6,348.7,275.9,675.1,307.0,693.1,792.8,168.0,549.0
09:12,916.1,71.9,372.2,959.5,929.4,336.7,932.3,525.8,108.3,423.4
09:15,503.4,730.5,682.0,983.7,418.1,91.3,243.8,525.7,645.3,837.8
09:18,105.7,213.8,910.4,965.3,645.8,22.4,163.4,83.6,596.1,134.6
09:21,945.5,201.7,489.1,286.8,515.5,716.9,610.1,543.5,48.5,582.4
09:23,283.5,395.7,893.3,512.3,129.4,536.2,137.1,935.8,367.2,954.9
09:26,728.2,150.6,454.2,799.8,146.9,264.2,692.7,819.9,341.6,556.7
09:29,668.6,50.3,563.7,858.5,838.8,58.1,863.5,918.0,778.2,241.1
09:32,533.3,590.7,450.9,485.5,675.6,474.9,963.6,310.9,733.7,790.2
09:35,550.1,340.5,566.5,383.3,162.7,509.3,889.9,553.6,429.5,448.3
09:38,570.5,80.5,694.2,261.8,811.7,322.5,575.0,179.3,885.5,561.1
09:41,854.7,251.7,708.8,997.2,80.7,268.7,86.6,725.5,254.8,530.5
09:44,297.5,507.2,729.3,403.6,899.7,288.1,723.8,103.8,16.3,144.5
09:46,877.8,983.8,955.7,33.4,338.6,414.4,236.7,989.2,455.6,278.5
09:49,682.3,429.2,256.8,942.3,491.6,459.2,715.7,282.3,793.1,229.6
09:52,525.3,518.9,63.5,68.0,231.9,569.6,810.5,716.4,342.8,415.3
09:55,443.9,502.7,709.3,231.4,660.0,660.5,266.4,591.7,630.0,120.6
09:58,245.1,195.0,247.2,642.1,731.7,94.8,697.3,661.4,717.1,497.9
10:01,858.7,972.4,634.7,252.7,525.7,546.0,588.6,941.4,300.6,911.8
10:04,388.9,197.3,978.7,278.7,630.7,281.0,483.7,174.2,12.8,962.4
10:07,363.6,101.6,643.3,705.6,379.4,837.2,137.5,399.7,691.7,58.3
