Time,Band_380nm,Band_424nm,Band_468nm,Band_513nm,Band_557nm,Band_602nm,Band_646nm,Band_691nm,Band_735nm,Band_780nm
01:15,555.0,205.1,558.0,470.0,881.5,356.4,530.5,473.9,566.7,558.3
01:18,970.6,992.5,480.7,676.6,875.5,42.6,171.6,504.2,272.9,527.5
01:21,23.3,181.7,455.7,666.6,947.3,384.8,808.0,564.5,473.2,339.9
01:23,92.5,228.0,857.9,239.3,658.7,507.6,517.0,133.0,777.1,339.7
01:26,598.7,383.6,824.4,344.9,515.6,971.3,636.0,64.7,808.2,434.2
01:29,770.8,899.5,174.8,494.8,526.5,533.2,303.4,500.4,512.6,151.6
01:32,871.5,213.1,285.7,466.5,435.5,52.6,789.3,128.8,168.6,164.5
01:35,876.8,927.8,487.2,423.2,61.4,869.0,806.5,116.9,917.2,887.6
01:38,175.8,313.5,804.1,328.1,598.4,384.1,683.2,607.1,242.6,74.4
01:41,537.1,55.2,108.7,110.7,252.1,203.5,34.4,360.7,695.2,917.6
01:44,843.1,946.5,780.1,365.4,206.3,580.4,686.1,139.2,942.6,615.2
01:47,657.6,16.1,607.4,119.9,272.7,235.0,362.5,616.2,26.6,880.6
01:49,142.4,13.9,497.4,734.3,569.8,603.3,800.4,660.1,11.3,595.2
01:52,934.2,693.9,313.3,496.6,823.9,726.7,522.9,698.8,127.9,576.4
01:55,558.3,68.2,172.3,905.7,769.8,958.9,411.0,684.6,77.6,672.4
01:58,791.8,527.4,36.2,134.8,391.3,828.4,970.1,882.1,190.3,624.6
02:01,192.0,64.0,849.0,210.9,796.4,626.7,321.4,280.1,54.9,922.7
02:04,0.1,405.7,600.0,259.2,245.3,141.5,352.7,432.0,304.5,394.5
02:07,665.6,363.2,399.5,651.2,872.4,106.4,98.7,459.9,128.2,821.0
02:10,609.0,443.9,2.4,591.3,188.3,508.2,279.7,55.5,832.6,204.4
02:12,556.2,53.9,470.7,466.3,127.7,426.7,199.9,885.0,307.6,918.9
02:15,934.0,100.2,695.6,670.2,899.1,683.6,812.7,758.8,155.7,770.7
02:18,885.1,329.2,541.6,764.9,409.5,475.9,124.8,940.1,455.4,801.6
02:21,771.6,860.0,534.6,787.0,907.0,249.5,440.5,242.9,780.1,192.4
02:24,490.6,15.1,50.6,364.8,531.0,843.9,541.6,996.9,266.8,516.5
02:27,984.3,572.2,165.6,152.9,30.5,827.4,599.9,434.7,421.4,999.2
02:30,376.3,817.7,389.3,215.9,685.8,549.2,173.0,998.3,767.7,383.2
02:33,441.8,366.1,684.1,47.9,425.7,395.2,622.2,933.0,553.4,936.2
02:35,978.5,942.8,439.9,634.1,348.8,50.0,149.6,236.8,441.4,527.9
02:38,229.9,133.4,728.4,478.8,777.7,505.9,693.8,836.7,783.7,299.6
02:41,905.3,444.6,289.9,140.4,274.7,896.0,358.1,88.3,536.7,58.1
02:44,396.5,198.0,259.2,509.7,75.6,426.1,937.7,790.4,283.5,521.5
02:47,272.6,26.8,969.3,2.4,469.1,922.4,360.1,915.6,928.6,650.1
02:50,274.8,48.1,488.3,488.0,360.4,228.5,828.1,716.1,26.1,696.9
02:53,871.8,761.3,186.9,594.0,319.5,125.5,169.9,329.1,290.2,981.6
02:56,59.5,548.2,349.6,468.2,42.6,480.8,263.9,913.4,671.9,681.0
02:59,25.3,8.5,431.1,569.5,750.0,662.4,884.0,611.0,835.0,166.3
03:01,792.7,118.9,151.4,782.4,379.1,161.8,119.4,323.1,737.6,95.5
03:04,540.4,231.3,381.5,546.1,356.5,730.6,867.9,444.2,857.0,541.1
03:07,943.3,673.9,920.7,427.3,640.5,72.9,984.9,563.0,957.8,154.1
03:10,336.9,280.8,290.8,43.7,868.6,467.7,601.2,108.9,186.4,99.5
03:13,59.4,670.5,208.6,566.3,800.7,283.3,220.0,102.1,831.9,92.7
03:16,28.3,942.2,905.2,605.5,85.1,673.0,569.6,586.5,20.5,882.7
03:19,561.8,522.4,188.2,89.8,99.8,683.5,59.7,879.1,239.8,52.0
03:22,249.7,684.0,293.2,479.0,775.7,330.6,284.7,905.5,992.9,44.4
03:24,976.1,290.4,796.3,636.4,651.0,446.3,331.3,894.5,24.0,330.8
03:27,570.7,927.5,998.0,781.6,41.5,471.3,69.6,556.5,527.1,103.5
03:30,619.0,55.1,950.6,875.5,535.9,772.5,554.8,433.0,946.9,514.7
03:33,519.9,543.7,78.3,464.3,705.9,67.4,325.1,493.4,568.8,28.7
03:36,768.9,268.5,664.9,480.5,827.8,91.2,810.8,649.8,739.6,683.3
03:39,8.8,824.5,601.1,506.4,156.3,519.2,7.2,478.6,449.5,895.7
03:42,685.6,432.9,284.8,886.7,480.7,806.1,674.0,226.2,798.2,836.5
03:45,591.6,146.0,916.9,805.6,491.1,313.0,324.1,531.4,556.2,226.9
03:47,727.2,119.3,5.1,556.4,236.5,429.4,313.5,934.3,48.5,95.1
03:50,14.2,323.5,340.3,239.3,331.8,914.7,717.8,697.4,107.1,420.5
03:53,274.6,254.4,988.6,955.3,558.1,630.6,640.6,992.4,611.5,915.2
03:56,597.7,412.0,839.0,4.8,603.9,402.5,748.2,673.7,424.5,622.5
03:59,738.0,968.2,779.2,714.3,449.7,48.6,581.8,656.3,320.6,760.1
04:02,809.3,117.7,267.8,564.3,485.7,291.4,601.3,773.5,11.4,250.0
04:05,840.8,467.5,426.2,191.2,420.6,34.1,378.8,897.2,577.7,716.8
04:08,934.9,479.3,171.9,384.5,318.8,862.8,257.8,58.4,876.6,473.7
04:11,320.3,14.2,668.8,565.4,391.0,264.3,385.5,372.8,257.7,239.0
04:13,526.2,663.5,658.4,90.2,433.4,647.8,848.0,740.0,425.2,30.2
04:16,529.8,96.0,833.5,82.1,298.9,287.7,984.4,633.7,513.2,355.5
04:19,158.9,432.1,238.9,315.5,507.6,97.0,104.5,250.5,567.9,222.3
04:22,128.5,473.9,710.9,379.6,834.3,270.4,730.0,553.9,45.1,734.1
04:25,633.4,3.8,993.0,567.2,534.3,778.8,30.8,14.2,46.5,632.0
04:28,134.8,646.0,205.2,895.0,727.3,806.5,790.1,582.8,735.2,716.9
04:31,275.5,991.5,469.3,711.3,584.9,13.3,883.8,374.5,470.0,286.5
04:34,612.3,769.8,169.9,41.3,148.3,968.4,314.3,939.7,464.0,211.3
04:36,115.7,404.1,435.7,99.4,629.5,892.7,596.1,180.7,781.2,325.1
04:39,719.8,94.2,257.6,25.4,561.3,701.7,906.5,483.6,882.0,362.7
04:42,171.0,398.2,624.3,638.2,294.4,295.7,220.3,804.2,637.0,180.6
04:45,900.3,279.9,334.2,576.3,470.0,466.3,561.5,398.9,340.4,479.2
04:48,187.9,985.8,839.3,872.9,431.2,893.0,258.2,993.0,580.6,189.0
04:51,988.5,349.0,405.7,54.5,384.9,456.2,252.9,725.3,886.9,964.5
04:54,14.4,295.8,92.2,862.3,906.4,257.4,539.1,507.4,831.6,952.7
04:57,368.2,980.6,39.3,354.2,907.1,574.5,42.8,292.0,137.8,243.4
04:59,494.7,206.8,631.5,574.7,50.1,50.5,118.6,731.9,190.9,88.4
05:02,913.2,250.6,41.6,465.2,147.9,578.6,139.7,474.0,811.9,432.4
05:05,973.0,992.8,13.1,640.3,26.1,249.3,60.9,965.8,57.5,500.0
05:08,963.5,164.3,331.3,974.3,125.8,961.5,43.3,434.6,404.1,408.0
05:11,179.4,749.3,518.3,47.5,391.7,728.2,911.3,521.3,78.4,412.1
05:14,306.8,775.2,263.0,108.7,475.4,414.1,904.8,366.1,378.3,113.1
05:17,679.3,720.7,642.3,965.6,250.0,355.2,82.4,543.3,587.4,350.1
05:20,529.5,775.7,135.1,312.5,613.8,886.3,918.0,227.4,702.5,501.5
05:23,28.2,738.0,356.2,724.5,408.8,688.3,963.3,800.3,243.5,502.2
05:25,193.3,588.0,159.1,746.8,205.3,553.8,533.6,857.3,754.2,17.4
05:28,956.2,825.8,520.1,584.3,601.8,139.4,320.3,672.0,345.8,123.2
05:31,421.9,978.5,768.7,116.4,429.3,623.9,506.5,376.2,118.1,305.1
05:34,862.5,366.4,267.9,877.2,902.0,17.4,143.9,855.0,176.7,880.6
05:37,675.6,764.8,947.0,92.2,93.7,328.2,404.7,547.9,200.1,171.6
05:40,884.2,330.1,515.2,569.5,368.8,484.8,973.9,574.5,997.0,678.3
05:43,811.3,701.2,374.5,68.3,321.5,462.7,835.4,318.7,364.8,496.4
05:46,631.8,233.4,556.7,609.0,815.3,201.1,693.4,894.1,563.6,741.7
05:48,412.4,41.7,919.6,890.6,775.0,52.6,283.8,18.0,734.9,553.7
05:51,531.3,218.8,434.0,921.6,829.1,838.8,740.5,354.2,985.5,342.3
05:54,907.7,177.4,13.8,239.9,540.9,489.2,490.8,0.8,764.1,305.7
05:57,2.7,695.3,123.1,187.9,867.8,656.4,358.4,485.6,318.2,437.7
06:00,981.3,442.9,361.5,460.9,472.4,117.9,59.1,592.5,587.6,639.7
06:03,326.6,844.4,25.8,388.8,941.9,648.9,300.9,232.7,813.5,762.3
06:06,525.5,111.2,462.2,566.7,368.8,407.1,32.8,461.1,424.2,889.3
06:09,427.9,257.1,723.4,571.3,49.8,217.8,287.7,765.6,951.2,207.4
06:11,421.4,26.0,113.6,435.0,876.3,282.8,316.6,698.4,64.3,704.4
06:14,210.3,59.7,160.6,373.3,788.1,706.2,676.7,123.6,867.5,329.1
06:17,723.3,21.7,278.5,236.0,653.7,176.7,97.8,835.4,180.5,920.1
06:20,48.4,588.3,973.8,682.2,255.8,548.4,392.9,468.9,626.5,264.8
06:23,903.9,868.7,328.4,601.0,876.2,978.6,561.9,837.3,649.1,916.6
06:26,585.9,447.0,258.0,950.1,990.4,226.4,300.7,850.2,754.6,383.9
06:29,55.5,247.2,458.5,642.5,642.9,58.2,262.0,140.9,481.3,146.5
06:32,47.7,862.8,748.7,998.9,18.8,574.6,88.0,915.1,827.2,40.5
06:35,425.7,962.3,244.0,631.7,309.8,774.0,387.4,70.5,348.4,56.6
06:37,811.5,439.2,869.9,997.4,641.0,434.9,339.0,109.6,360.1,949.7
06:40,632.1,528.2,753.1,90.9,504.4,737.6,404.8,983.5,499.8,206.9
06:43,573.0,836.9,447.4,253.4,115.7,179.9,695.8,602.8,924.6,703.6
06:46,250.5,441.7,144.4,620.2,427.9,54.2,389.6,284.9,363.5,787.0
06:49,52.0,914.4,439.8,178.4,982.2,201.6,279.3,733.0,148.1,23.6
06:52,885.0,142.9,431.6,357.8,813.6,897.9,142.9,560.0,704.3,699.3
06:55,328.9,227.4,634.1,228.6,529.3,312.2,84.1,885.6,552.6,91.7
06:58,453.1,603.9,166.7,90.3,673.2,89.7,61.1,889.9,811.6,203.2
07:00,41.3,606.4,386.2,38.2,818.8,547.5,707.9,744.6,178.8,762.5
07:03,61.6,5.2,228.6,935.5,953.8,583.1,668.6,850.8,183.2,952.3
07:06,438.7,88.1,363.6,342.7,158.3,756.6,441.3,247.3,704.0,730.2
07:09,157.2,133.3,151.9,167.5,566.4,801.2,253.5,261.6,439.1,421.8
07:12,543.6,254.2,973.2,431.3,237.5,263.5,812.7,444.0,83.3,365.5
07:15,901.2,973.2,354.8,66.8,389.7,305.5,990.3,957.1,49.6,520.9
07:18,530.2,550.9,915.3,886.1,988.3,715.5,200.0,615.4,759.7,393.6
07:21,798.3,842.6,847.2,242.4,532.6,902.8,321.4,156.8,566.5,585.4
07:23,274.2,334.4,0.9,407.2,905.3,116.0,629.8,451.1,135.6,505.2
07:26,426.3,115.3,376.1,220.0,374.5,1.2,862.8,909.8,28.6,745.2
07:29,238.7,415.2,412.9,810.0,179.6,368.8,74.3,474.4,194.5,956.5
07:32,874.2,361.7,994.4,7.5,437.2,602.6,802.6,999.2,637.7,782.4
07:35,107.9,97.6,780.8,43.4,232.7,681.3,276.0,511.0,437.0,482.9
07:38,886.6,232.7,87.7,25.3,541.0,435.8,42.4,296.4,561.0,744.3
07:41,464.6,693.6,85.5,440.3,53.5,688.4,313.3,955.3,694.4,935.4
07:44,116.0,914.4,705.4,705.5,225.4,966.6,517.8,481.9,506.4,772.2
07:47,607.5,810.1,430.8,286.9,413.0,130.9,203.1,797.9,11.2,716.4
07:49,955.3,432.0,314.9,576.8,6.6,491.1,291.0,425.9,730.5,901.8
07:52,28.5,171.8,989.5,904.2,561.1,855.5,564.7,290.2,544.7,536.3
07:55,383.3,940.3,232.2,190.4,949.8,773.0,37.9,197.6,296.6,345.1
07:58,385.0,56.7,75.7,841.8,993.9,360.1,357.3,214.5,982.4,939.3
08:01,424.7,504.2,844.3,313.0,768.4,98.1,807.9,314.0,929.6,284.7
08:04,655.5,77.7,585.5,13.8,330.6,656.2,718.5,797.7,633.6,124.8
08:07,294.4,7.6,136.4,313.2,610.9,580.0,182.5,765.3,673.8,361.9
08:10,963.2,802.8,765.1,362.1,75.4,780.7,733.4,169.9,79.5,828.4
08:12,931.3,964.2,202.3,567.8,177.9,868.8,329.4,514.5,984.2,306.7
08:15,808.3,565.1,871.5,159.8,38.9,189.3,668.1,452.9,59.7,199.6
08:18,718.2,58.3,828.0,357.8,738.6,338.4,303.5,566.2,578.6,234.5
08:21,741.6,795.6,875.0,768.0,694.7,730.9,993.5,907.1,986.7,136.0
08:24,936.1,103.8,119.5,559.0,409.9,767.6,809.6,675.8,377.9,689.4
08:27,260.5,258.0,565.4,581.4,271.3,869.4,435.2,35.4,454.7,218.8
08:30,123.1,123.3,984.5,664.0,50.6,667.5,975.8,994.1,600.8,473.6
08:33,350.3,430.6,938.9,680.3,814.7,948.2,283.1,496.7,493.9,280.1
08:35,60.3,457.4,876.0,347.9,509.6,577.6,14.4,742.7,5.0,290.2
08:38,929.6,104.3,283.5,241.8,890.5,46.7,926.0,814.0,881.7,15.5
08:41,675.2,643.0,419.4,447.0,902.5,899.9,567.7,709.3,343.8,364.8
08:44,63.4,633.8,251.9,422.5,595.4,268.8,560.8,951.3,90.3,396.3
08:47,398.1,964.7,102.0,760.3,80.6,397.8,888.6,673.7,19.6,378.3
08:50,571.6,776.1,594.8,419.5,121.6,955.9,286.7,937.8,796.4,194.9
08:53,555.6,161.2,433.1,270.7,831.7,186.3,312.0,851.5,865.9,477.0
08:56,871.4,570.8,526.0,101.0,987.7,127.1,114.6,594.6,397.4,752.7
08:59,631.8,691.3,650.0,65.7,689.5,163.0,647.6,430.0,990.3,299.6
09:01,486.9,284.5,142.4,95.1,820.1,189.9,521.0,933.8,743.1,741.6
09:04,843.7,510.7,479.6,631.9,676.3,739.3,697.0,590.6,597.0,803.3
09:07,89.0,707.7,455.9,484.9,121.4,106.7,52.6,108.0,389.9,606.3
09:10,609.6,891.6,833.7,534.4,875.2,925.9,959.0,205.5,876.9,105.3
09:13,885.5,769.9,122.5,757.3,447.3,769.5,118.9,692.8,202.8,473.1
09:16,252.7,573.4,768.0,10.6,237.5,674.5,260.8,398.5,515.7,122.5
09:19,439.9,299.3,122.3,597.7,367.7,230.6,199.9,870.2,984.7,914.6
09:22,81.7,377.4,57.7,10.9,148.1,917.7,345.3,712.9,914.9,666.5
09:24,777.4,951.6,472.2,724.5,190.0,48.7,284.9,849.8,181.1,84.6
09:27,254.7,8.6,941.8,904.8,402.7,942.3,706.3,344.6,238.1,953.3
09:30,36.2,40.9,780.7,657.9,432.8,472.1,921.8,886.7,162.0,658.3
09:33,255.4,685.7,50.2,875.0,726.5,313.2,943.9,582.9,528.7,652.0
09:36,186.4,904.9,295.2,576.1,801.3,422.0,486.4,809.5,401.8,411.8
09:39,579.0,278.3,671.4,5.4,657.8,308.2,165.3,951.2,183.4,43.2
09:42,40.9,285.0,680.5,271.9,572.2,796.0,453.4,177.7,517.4,975.6
09:45,575.7,367.0,965.8,181.4,463.7,578.7,533.8,958.3,591.2,89.8
09:47,982.7,32.6,429.7,879.3,514.7,554.2,519.1,55.6,491.5,452.6
09:50,807.9,120.0,189.7,242.7,997.1,429.6,370.2,824.8,83.6,142.3
09:53,544.9,664.8,397.1,315.2,415.7,593.7,810.3,764.0,217.2,220.4
09:56,756.4,472.7,94.9,61.3,587.4,167.9,357.8,183.2,817.2,352.0
09:59,209.9,896.2,671.1,67.4,226.9,348.4,286.0,161.6,202.8,691.7
10:02,276.2,789.6,399.5,618.6,244.4,5.0,134.5,435.3,322.6,564.2
10:05,202.0,410.4,22.2,741.2,178.0,407.3,424.2,670.8,194.4,708.6
10:08,891.1,60.9,993.1,709.6,450.9,572.2,641.4,857.1,703.6,336.4
