Time,Band_380nm,Band_424nm,Band_468nm,Band_513nm,Band_557nm,Band_602nm,Band_646nm,Band_691nm,Band_735nm,Band_780nm
01:15,934.0,114.5,501.0,198.7,751.7,951.4,349.7,602.3,137.5,907.7
01:18,201.9,4.3,306.2,340.4,169.6,342.6,20.5,123.6,414.5,328.3
01:21,289.1,520.5,925.2,665.6,396.7,70.3,451.0,296.2,708.8,962.2
01:23,180.8,553.7,805.1,203.3,760.2,381.0,799.9,455.8,687.4,985.4
01:26,578.9,669.8,508.1,619.2,648.1,0.9,838.0,86.7,105.9,163.4
01:29,185.1,709.9,737.1,63.3,878.4,992.2,115.5,183.2,596.4,310.0
01:32,781.9,43.3,97.5,611.1,919.1,332.6,308.6,700.3,426.6,91.1
01:35,534.7,61.6,419.6,483.3,9.3,127.0,796.2,523.4,184.6,851.6
01:38,660.9,338.4,458.1,587.0,165.6,735.1,809.1,93.6,697.3,936.3
01:41,947.4,801.2,386.1,697.2,286.6,598.1,175.0,88.0,757.1,768.7
01:44,8.5,889.5,158.1,712.0,419.0,901.3,970.8,3.8,628.9,542.7
01:47,207.6,885.9,657.8,504.2,189.0,459.3,151.7,368.4,93.4,794.2
01:49,692.2,675.8,692.9,877.2,739.7,304.3,944.8,809.5,814.6,721.2
01:52,297.4,495.4,863.7,230.6,477.4,713.5,679.9,931.0,595.4,194.6
01:55,415.1,563.8,758.9,608.8,442.8,315.9,994.1,94.1,410.0,161.4
01:58,132.9,463.1,157.3,172.8,25.2,898.3,723.6,882.8,535.4,996.2
02:01,256.3,122.5,832.0,653.4,337.3,476.3,322.6,677.3,368.3,52.0
02:04,103.9,385.4,818.1,937.0,428.5,102.6,774.5,198.6,112.3,939.2
02:07,607.6,918.0,930.5,982.9,654.3,652.5,632.6,996.6,568.2,764.5
02:10,120.8,791.8,608.0,553.0,434.4,480.7,799.2,253.7,763.4,671.3
02:12,76.3,161.7,52.2,226.6,273.9,918.3,337.1,955.3,269.3,187.4
02:15,909.8,894.4,509.4,591.3,837.6,830.0,582.3,249.2,103.0,99.4
02:18,898.5,464.6,308.8,631.6,207.8,202.6,336.9,296.2,686.0,740.7
02:21,804.4,19.8,800.8,983.2,358.0,12.1,462.6,959.7,689.6,831.2
02:24,369.9,308.7,224.4,781.8,552.7,191.6,612.1,168.0,774.1,907.6
02:27,999.5,519.1,955.2,613.3,7.0,452.5,508.8,206.8,405.7,667.9
02:30,412.9,144.6,654.2,185.7,159.4,425.5,833.4,880.0,765.5,8.9
02:33,698.2,186.5,19.6,533.5,409.8,782.1,421.3,668.9,656.4,687.3
02:35,338.5,941.9,492.2,833.3,171.3,470.7,111.7,317.1,671.8,316.3
02:38,257.5,114.7,507.4,689.6,274.9,168.0,670.0,713.3,662.1,756.7
02:41,221.6,382.9,495.2,922.5,42.8,625.3,614.7,280.8,128.8,749.6
02:44,111.3,850.7,117.6,778.3,21.5,785.1,206.8,385.8,113.4,491.7
02:47,475.9,909.2,657.3,596.7,597.5,922.2,566.3,506.5,903.1,643.3
02:50,217.0,308.0,345.0,180.1,888.0,314.7,668.9,938.7,140.5,637.4
02:53,980.6,22.4,84.6,505.9,718.3,711.2,8.6,389.9,213.9,418.7
02:56,410.8,570.3,906.4,722.3,779.9,963.8,595.4,121.1,503.4,562.3
02:59,29.3,519.0,347.7,48.7,106.4,333.2,623.6,275.7,181.1,277.8
03:01,878.4,969.7,685.2,124.5,189.9,399.2,300.6,62.3,387.4,37.6
03:04,6.2,694.8,736.5,950.3,338.9,756.7,140.9,574.5,362.7,910.6
03:07,825.3,461.3,246.3,703.7,281.0,639.3,195.2,63.1,993.4,751.3
03:10,289.8,114.2,354.9,399.8,110.8,953.4,258.3,610.6,367.6,386.1
03:13,390.7,525.2,402.9,696.8,218.8,979.1,431.6,853.5,631.8,538.3
03:16,336.4,45.8,565.8,405.1,131.5,470.3,427.7,17.2,682.5,35.7
03:19,758.9,98.7,843.9,954.1,989.6,281.0,788.0,537.3,767.2,900.4
03:22,801.5,715.5,124.7,52.1,254.0,724.7,625.6,749.8,380.8,419.9
03:24,72.0,787.2,8.8,745.8,286.4,601.4,863.7,857.9,740.8,56.4
03:27,911.0,50.5,461.6,983.8,102.5,514.0,857.5,375.9,124.2,727.2
03:30,772.7,275.0,395.4,295.2,503.3,605.6,51.3,716.9,605.4,136.4
03:33,10.1,55.4,404.1,176.7,122.0,342.3,114.6,295.4,954.2,401.6
03:36,122.5,143.9,948.0,56.0,622.5,539.2,94.8,440.7,744.0,920.1
03:39,474.2,566.1,918.0,222.4,33.7,297.7,160.1,484.2,180.6,81.5
03:42,354.6,417.2,900.2,131.8,744.7,482.7,265.3,898.8,79.0,671.3
03:45,123.5,0.3,331.2,194.0,462.2,609.5,983.8,901.8,987.6,410.7
03:47,63.5,945.3,133.9,306.5,21.5,769.7,603.8,901.9,194.6,106.9
03:50,518.9,629.2,363.8,295.4,234.8,737.9,750.5,773.0,698.2,286.0
03:53,25.4,945.6,909.6,779.4,103.7,479.5,243.1,153.6,104.8,124.3
03:56,129.1,689.4,875.1,660.4,352.5,68.1,296.4,878.5,288.0,265.3
03:59,956.2,568.0,11.9,440.9,100.4,173.1,773.1,707.3,441.9,599.5
04:02,973.5,331.7,104.4,797.6,756.5,296.8,586.8,805.0,31.2,506.1
04:05,900.1,72.4,193.1,644.6,148.1,304.7,71.6,49.9,670.5,174.3
04:08,545.3,670.7,973.8,67.9,464.6,527.9,420.2,938.7,261.7,666.0
04:11,460.1,363.1,10.9,501.0,137.9,57.9,478.7,664.8,504.8,255.8
04:13,805.8,893.7,949.8,120.1,645.1,550.8,116.2,13.7,326.2,732.4
04:16,80.4,675.3,507.9,85.2,38.1,424.6,300.0,195.3,498.2,563.2
04:19,223.9,358.8,655.2,246.1,137.9,276.5,606.7,586.9,965.4,292.0
04:22,329.0,272.4,404.5,717.5,817.5,613.5,662.9,434.4,432.4,28.8
04:25,232.1,142.4,452.3,669.9,941.9,207.7,723.3,170.4,498.3,298.6
04:28,661.6,305.5,363.7,822.2,493.2,85.6,564.9,63.9,805.9,152.3
04:31,926.6,957.7,635.5,641.2,237.3,530.7,197.7,663.6,940.4,189.2
04:34,630.1,689.8,566.2,252.8,791.6,894.2,359.3,626.7,219.8,155.6
04:36,148.9,35.9,61.5,113.3,756.5,156.4,472.6,168.9,837.5,334.9
04:39,641.2,192.1,327.5,372.6,46.7,332.4,210.4,201.4,896.8,764.7
04:42,373.9,962.1,857.9,982.9,350.7,334.8,556.5,668.4,802.3,287.4
04:45,928.7,930.4,758.0,958.3,995.2,691.7,694.2,447.9,760.3,753.5
04:48,901.8,868.7,445.4,346.3,924.2,829.6,650.3,696.1,265.0,183.6
04:51,318.5,457.8,978.9,783.7,326.4,987.7,364.7,685.2,867.0,931.8
04:54,864.8,576.4,284.2,550.8,882.4,615.4,574.5,490.2,597.2,808.0
04:57,893.0,575.1,976.5,929.8,15.5,309.0,895.9,695.3,265.2,115.9
04:59,325.5,411.7,998.8,103.9,194.2,881.9,461.4,848.5,161.6,779.0
05:02,558.4,466.8,289.4,811.3,959.3,563.7,94.4,440.7,386.8,206.8
05:05,310.7,988.6,313.7,774.1,203.7,831.9,467.2,918.1,679.9,445.2
05:08,586.8,158.1,565.1,567.2,917.8,545.1,909.9,926.4,887.0,863.4
05:11,360.3,378.6,349.0,936.6,588.5,254.9,826.9,729.3,880.7,582.4
05:14,997.1,641.9,605.1,222.7,641.9,636.7,287.0,106.4,850.0,89.9
05:17,873.2,845.2,201.4,544.8,698.9,627.3,13.8,676.7,610.4,951.7
05:20,582.7,783.7,246.9,655.3,457.1,221.9,512.0,637.0,887.2,615.8
05:23,980.3,685.6,606.9,534.8,805.2,123.0,874.8,646.1,925.9,982.6
05:25,117.5,152.6,705.6,597.2,847.9,509.5,709.1,739.4,762.2,844.1
05:28,811.5,361.9,59.8,575.2,911.7,10.6,72.0,562.6,24.0,614.0
05:31,462.8,603.3,24.0,317.0,913.2,658.0,237.3,381.7,994.0,235.9
05:34,275.4,79.3,757.6,675.6,415.5,109.0,150.7,630.7,457.0,50.3
05:37,241.1,171.8,753.4,49.4,144.8,596.8,306.8,17.1,391.3,835.7
05:40,870.9,556.0,873.5,127.9,270.4,912.6,944.0,939.0,31.4,329.5
05:43,620.9,989.0,597.0,126.6,866.5,879.4,219.4,854.4,329.5,811.9
05:46,159.5,256.9,178.0,550.1,783.8,719.5,182.9,320.0,376.3,605.7
05:48,909.3,389.7,873.5,726.2,417.5,205.0,628.3,11.9,615.0,607.2
05:51,304.0,51.5,297.8,382.9,303.2,561.0,298.8,127.0,27.5,688.0
05:54,66.0,297.6,53.9,713.9,954.5,942.9,728.8,23.0,601.3,695.4
05:57,455.1,146.5,565.5,787.6,689.8,877.2,700.1,523.4,14.9,169.6
06:00,647.8,508.8,654.2,39.0,436.0,167.8,206.6,600.0,951.2,200.3
06:03,37.8,224.5,392.7,791.6,187.2,320.6,885.3,134.2,568.7,495.6
06:06,545.4,456.5,338.8,677.5,451.6,344.7,236.0,728.5,103.0,375.5
06:09,390.1,478.8,668.8,169.5,593.0,200.8,694.3,760.7,868.4,447.0
06:11,175.1,673.7,248.8,49.3,405.1,437.6,702.8,943.9,583.7,966.8
06:14,409.4,839.3,304.8,500.3,511.1,81.4,478.8,638.0,753.3,624.7
06:17,548.9,339.2,890.4,53.9,498.9,804.4,174.3,423.2,353.5,696.1
06:20,386.1,590.8,401.9,978.5,323.7,109.3,113.2,56.8,808.2,439.4
06:23,719.8,809.7,645.2,635.8,890.2,572.2,839.3,596.0,22.4,499.4
06:26,541.0,568.6,397.7,840.0,417.5,277.1,751.1,9.4,170.5,815.6
06:29,576.9,21.8,936.2,33.1,852.4,525.6,135.7,806.0,601.0,17.0
06:32,447.0,510.8,778.9,964.9,744.8,748.1,446.6,852.3,299.4,965.1
06:35,747.2,666.3,820.4,238.2,450.1,361.8,379.6,606.6,775.6,419.4
06:37,397.3,314.1,568.7,664.9,731.6,442.2,607.4,926.3,52.1,593.5
06:40,15.0,299.4,942.2,222.3,930.1,35.0,634.7,976.1,270.0,773.4
06:43,891.1,693.3,941.9,759.6,305.8,387.9,120.7,345.2,971.0,661.3
06:46,168.4,471.6,696.8,630.1,691.2,923.3,464.8,837.4,432.3,480.9
06:49,524.3,178.2,404.9,48.5,254.2,309.1,598.4,659.3,295.0,837.5
06:52,723.9,189.7,239.7,584.1,300.9,695.5,543.0,669.6,300.3,571.6
06:55,420.7,559.1,15.5,372.5,669.0,173.2,202.8,261.3,97.1,569.4
06:58,451.6,81.3,574.9,541.1,949.3,423.7,486.4,398.1,541.0,570.2
07:00,253.8,331.3,940.5,290.1,975.1,132.5,310.5,64.6,861.8,661.5
07:03,606.7,69.2,358.2,907.1,45.9,246.8,534.6,955.2,384.5,981.0
07:06,696.9,835.6,421.1,489.6,132.2,21.8,111.3,413.5,266.3,630.7
07:09,250.6,317.8,144.1,153.8,415.7,214.8,767.7,971.3,751.8,738.2
07:12,548.7,379.8,728.2,721.9,761.1,597.1,606.6,940.1,33.5,588.0
07:15,971.8,898.9,108.1,855.5,111.8,346.4,602.5,519.0,809.6,976.8
07:18,886.1,493.6,995.4,390.0,952.3,317.1,861.2,645.1,212.3,293.6
07:21,142.0,401.5,8.2,40.4,162.3,79.3,647.5,871.7,82.8,273.6
07:23,191.0,249.1,383.3,660.2,27.8,374.0,448.8,567.6,86.1,331.4
07:26,74.1,903.9,400.0,350.8,560.6,526.3,165.2,490.7,683.1,6.4
07:29,17.8,266.8,604.3,918.8,298.4,77.2,125.9,27.7,569.7,397.1
07:32,803.7,576.7,448.1,707.9,511.6,947.6,987.7,326.7,111.8,179.3
07:35,951.0,214.2,914.6,641.4,74.4,353.0,464.2,5.9,44.9,602.5
07:38,916.6,908.7,161.9,870.6,90.5,127.3,100.2,938.3,456.7,9.8
07:41,216.8,449.9,14.6,248.4,516.7,546.2,67.3,432.7,628.6,106.1
07:44,635.5,368.3,490.4,223.4,787.3,192.4,881.1,217.5,358.4,799.3
07:47,323.0,156.5,202.2,155.0,206.4,761.8,962.7,210.8,139.4,723.7
07:49,454.7,659.2,550.0,340.6,640.4,712.8,334.4,214.1,344.0,321.8
07:52,303.3,191.3,294.6,978.0,822.8,229.5,681.9,326.9,175.4,437.4
07:55,847.0,681.7,423.4,895.3,159.8,514.4,760.1,841.5,162.1,810.2
07:58,102.6,801.9,299.1,889.9,360.6,590.0,591.2,410.7,591.8,84.0
08:01,204.2,395.7,399.6,52.1,485.9,213.9,850.1,209.7,247.0,767.2
08:04,842.3,204.9,18.0,148.2,515.9,67.9,232.2,281.6,399.1,713.3
08:07,941.9,406.8,32.7,610.8,409.3,520.3,557.9,703.1,182.7,739.5
08:10,858.0,185.4,234.4,577.8,331.3,166.2,624.0,42.3,132.5,561.0
08:12,624.2,925.6,946.7,471.3,134.6,419.9,832.1,850.7,878.1,998.9
08:15,392.9,18.8,764.4,26.9,713.2,226.5,512.7,118.4,249.4,652.8
08:18,635.0,31.3,302.3,567.3,47.2,252.4,418.1,120.4,22.0,766.9
08:21,251.5,318.7,171.6,39.1,353.1,474.1,881.1,480.5,285.0,546.8
08:24,637.8,894.9,900.3,753.0,284.4,974.1,659.2,907.9,197.5,49.2
08:27,211.4,709.9,158.2,983.4,143.9,368.8,339.9,105.2,660.2,361.9
08:30,256.3,128.7,677.1,416.6,816.9,909.6,299.4,750.0,37.7,257.7
08:33,946.5,621.5,485.3,283.0,373.4,222.8,704.9,88.2,820.8,137.1
08:35,303.9,750.7,292.4,73.9,448.5,641.6,832.5,401.6,655.8,317.6
08:38,178.9,328.8,125.4,233.3,858.8,594.1,630.4,433.7,438.5,686.4
08:41,987.4,397.0,352.0,214.6,681.3,843.1,821.3,368.2,936.0,594.6
08:44,377.5,211.5,941.2,672.3,664.7,506.2,287.6,130.7,398.8,383.3
08:47,565.6,568.7,8.0,771.7,260.9,852.5,567.4,481.3,515.7,997.4
08:50,156.8,45.0,286.4,996.2,749.4,413.0,816.8,369.9,313.6,586.5
08:53,596.2,665.2,568.8,672.0,764.9,764.1,104.9,20.9,768.1,326.7
08:56,609.9,333.2,619.9,349.4,252.8,329.4,358.5,309.4,308.4,835.6
08:59,741.4,842.9,645.2,680.2,468.4,508.9,566.4,803.8,881.5,115.1
09:01,732.6,518.3,832.8,269.4,993.4,948.1,550.4,754.4,297.0,938.0
09:04,565.6,128.1,638.6,473.2,574.3,411.9,230.2,307.2,571.0,605.7
09:07,56.3,639.1,717.6,86.9,867.4,232.6,204.4,399.6,77.3,111.2
09:10,696.0,658.4,15.9,675.1,649.4,544.1,102.7,797.5,771.2,46.3
09:13,921.6,385.2,993.4,348.9,233.4,467.2,467.3,878.8,868.1,613.2
09:16,319.1,968.6,957.8,186.9,969.0,913.2,704.4,215.4,9.8,779.4
09:19,282.1,731.0,347.3,303.5,786.3,868.9,840.6,971.4,893.3,945.8
09:22,141.2,770.9,120.6,807.6,24.3,165.7,482.7,940.8,763.1,378.8
09:24,670.4,513.3,506.5,343.1,783.6,761.7,415.6,580.9,77.9,741.0
09:27,484.0,201.4,879.3,22.7,748.2,53.4,480.4,864.0,934.2,180.6
09:30,73.3,799.8,237.1,329.2,124.7,769.7,265.6,242.1,647.5,979.5
09:33,700.4,610.9,375.2,94.3,857.2,723.8,621.9,454.3,697.2,853.7
09:36,156.2,347.1,940.8,726.9,245.0,881.7,8.9,697.7,591.2,142.7
09:39,621.0,624.9,930.7,491.4,718.2,708.0,76.8,169.8,416.4,963.7
09:42,316.2,27.6,827.0,240.8,933.8,513.0,362.3,25.3,660.3,474.3
09:45,306.1,767.3,117.3,857.5,529.0,407.9,151.2,730.2,957.4,249.2
09:47,95.9,178.2,807.0,912.0,643.2,619.2,18.7,916.5,965.4,429.3
09:50,418.5,578.5,736.5,286.9,409.0,99.4,295.8,598.5,723.0,149.5
09:53,324.7,636.9,500.1,634.2,693.5,987.8,980.8,800.6,313.7,53.9
09:56,49.0,99.1,67.4,947.8,651.9,384.4,442.4,253.1,877.9,915.5
09:59,719.1,848.3,954.0,272.6,407.2,230.5,302.2,979.5,906.4,652.1
10:02,800.1,291.5,557.4,660.2,239.2,146.6,916.5,520.4,36.8,517.1
10:05,903.4,488.8,238.3,133.1,109.6,364.9,775.7,439.0,128.5,250.9
10:08,198.8,941.4,4.1,340.8,377.0,929.0,385.9,435.7,929.3,87.9
